order_id,user_id,shop_id,order_status,subtotal,discount_amount,total_amount,order_date
566,19,8,COMPLETED,0,0,0,3/13/2025
567,9,9,SHIPPING,0,0,0,5/10/2025
568,31,4,COMPLETED,0,0,0,4/2/2024
569,1,4,CREATED,0,0,0,6/12/2025
570,14,9,COMPLETED,0,0,0,10/9/2024
571,19,5,CREATED,0,0,0,4/12/2024
572,39,2,COMPLETED,0,0,0,8/12/2024
573,12,8,CREATED,0,0,0,4/21/2024
574,20,10,SHIPPING,0,0,0,3/12/2025
575,13,6,PAID,0,0,0,2/18/2025
576,5,8,PAID,0,0,0,5/25/2024
577,46,9,COMPLETED,0,0,0,4/27/2024
578,26,1,COMPLETED,0,0,0,3/26/2025
579,41,2,PACKING,0,0,0,6/14/2025
580,36,8,SHIPPING,0,0,0,8/9/2024
581,6,8,COMPLETED,0,0,0,6/14/2024
582,32,10,PAID,0,0,0,8/8/2024
583,30,9,PAID,0,0,0,10/6/2024
584,3,7,PAID,0,0,0,1/9/2025
585,33,3,CREATED,0,0,0,11/30/2024
586,8,3,PAID,0,0,0,12/21/2024
587,30,1,CREATED,0,0,0,9/14/2024
588,9,4,COMPLETED,0,0,0,8/3/2025
589,28,3,PACKING,0,0,0,6/1/2024
590,34,3,PACKING,0,0,0,2/1/2024
591,30,10,PAID,0,0,0,8/14/2024
592,5,5,SHIPPING,0,0,0,9/20/2024
593,39,7,SHIPPING,0,0,0,5/8/2025
594,34,7,SHIPPING,0,0,0,7/2/2025
595,10,3,PACKING,0,0,0,1/17/2024
596,4,5,SHIPPING,0,0,0,12/16/2024
597,15,1,COMPLETED,0,0,0,1/18/2024
598,21,3,COMPLETED,0,0,0,6/27/2024
599,36,9,PAID,0,0,0,7/24/2024
600,29,8,PAID,0,0,0,9/22/2024
601,46,4,COMPLETED,0,0,0,8/23/2024
602,29,6,CREATED,0,0,0,3/15/2024
603,5,6,CREATED,0,0,0,3/12/2025
604,16,7,PACKING,0,0,0,1/12/2025
605,12,10,PAID,0,0,0,1/14/2025
606,32,9,CREATED,0,0,0,7/13/2024
607,37,4,COMPLETED,0,0,0,4/18/2024
608,13,3,COMPLETED,0,0,0,1/5/2024
609,39,6,COMPLETED,0,0,0,2/5/2025
610,20,5,SHIPPING,0,0,0,12/13/2024
611,17,7,COMPLETED,0,0,0,8/9/2025
612,48,4,SHIPPING,0,0,0,12/3/2024
613,37,6,SHIPPING,0,0,0,2/24/2025
614,11,4,COMPLETED,0,0,0,12/17/2024
615,7,4,SHIPPING,0,0,0,9/20/2024
616,27,5,COMPLETED,0,0,0,2/16/2025
617,37,10,PACKING,0,0,0,10/9/2024
618,31,6,SHIPPING,0,0,0,12/27/2024
619,36,4,COMPLETED,0,0,0,3/17/2024
620,1,1,COMPLETED,0,0,0,3/23/2025
621,39,10,PACKING,0,0,0,8/16/2024
622,19,5,PACKING,0,0,0,4/28/2025
623,32,2,PAID,0,0,0,12/20/2024
624,42,8,SHIPPING,0,0,0,10/16/2024
625,32,1,PAID,0,0,0,1/30/2024
626,49,6,CREATED,0,0,0,4/18/2024
627,43,8,PACKING,0,0,0,6/27/2025
628,50,9,PACKING,0,0,0,2/25/2024
629,23,4,COMPLETED,0,0,0,6/24/2024
630,1,4,CREATED,0,0,0,8/18/2024
631,7,4,PAID,0,0,0,7/2/2025
632,46,7,PAID,0,0,0,3/25/2025
633,33,3,PACKING,0,0,0,10/27/2024
634,28,6,PAID,0,0,0,3/9/2025
635,1,8,PAID,0,0,0,2/12/2025
636,27,8,SHIPPING,0,0,0,1/5/2024
637,21,1,SHIPPING,0,0,0,3/10/2024
638,27,3,PACKING,0,0,0,2/10/2025
639,2,3,PAID,0,0,0,6/5/2024
640,38,3,PAID,0,0,0,7/31/2024
641,14,3,CREATED,0,0,0,4/30/2025
642,41,3,PAID,0,0,0,2/7/2025
643,19,6,PAID,0,0,0,5/20/2025
644,19,9,CREATED,0,0,0,4/11/2024
645,39,2,SHIPPING,0,0,0,2/23/2025
646,50,10,PAID,0,0,0,6/17/2024
647,39,9,PACKING,0,0,0,5/19/2025
648,24,10,PACKING,0,0,0,8/8/2024
649,5,5,PACKING,0,0,0,11/12/2024
650,6,3,PACKING,0,0,0,7/24/2025
651,24,2,SHIPPING,0,0,0,2/7/2024
652,3,7,SHIPPING,0,0,0,11/1/2024
653,20,2,SHIPPING,0,0,0,10/27/2024
654,37,7,COMPLETED,0,0,0,5/22/2024
655,18,7,PAID,0,0,0,9/14/2024
656,22,6,CREATED,0,0,0,6/10/2025
657,14,6,PACKING,0,0,0,11/7/2024
658,43,1,SHIPPING,0,0,0,5/2/2025
659,27,3,COMPLETED,0,0,0,5/16/2024
660,50,8,CREATED,0,0,0,3/22/2025
661,33,9,COMPLETED,0,0,0,12/7/2024
662,9,6,SHIPPING,0,0,0,6/17/2025
663,9,5,CREATED,0,0,0,11/24/2024
664,21,9,PACKING,0,0,0,8/3/2024
665,47,10,PAID,0,0,0,10/11/2024
666,5,1,COMPLETED,0,0,0,2/10/2024
667,19,3,CREATED,0,0,0,11/14/2024
668,22,1,PACKING,0,0,0,5/29/2025
669,40,10,PACKING,0,0,0,8/11/2025
670,30,6,SHIPPING,0,0,0,10/28/2024
671,11,2,PACKING,0,0,0,5/24/2025
672,26,10,SHIPPING,0,0,0,11/2/2024
673,24,8,PAID,0,0,0,9/27/2024
674,31,3,CREATED,0,0,0,6/12/2024
675,27,4,CREATED,0,0,0,10/23/2024
676,14,4,PACKING,0,0,0,9/26/2024
677,12,3,CREATED,0,0,0,12/8/2024
678,43,1,COMPLETED,0,0,0,6/1/2024
679,11,1,PACKING,0,0,0,9/22/2024
680,25,10,CREATED,0,0,0,1/31/2025
681,25,6,PAID,0,0,0,3/28/2025
682,48,1,SHIPPING,0,0,0,5/21/2025
683,5,6,PAID,0,0,0,6/21/2024
684,44,6,CREATED,0,0,0,1/27/2025
685,28,4,CREATED,0,0,0,2/10/2024
686,14,6,PACKING,0,0,0,4/4/2024
687,7,7,PAID,0,0,0,8/19/2025
688,3,7,SHIPPING,0,0,0,7/29/2024
689,4,8,PACKING,0,0,0,11/20/2024
690,30,1,PACKING,0,0,0,2/22/2024
691,43,9,SHIPPING,0,0,0,6/19/2025
692,5,10,PACKING,0,0,0,11/8/2024
693,29,1,CREATED,0,0,0,2/11/2024
694,36,4,COMPLETED,0,0,0,3/1/2025
695,38,3,CREATED,0,0,0,4/21/2024
696,19,7,PAID,0,0,0,11/27/2024
697,39,6,CREATED,0,0,0,5/12/2024
698,14,7,PACKING,0,0,0,1/11/2024
699,47,6,COMPLETED,0,0,0,12/18/2024
700,15,10,PACKING,0,0,0,9/4/2024
701,42,5,CREATED,0,0,0,12/28/2024
702,7,9,COMPLETED,0,0,0,6/15/2025
703,28,6,CREATED,0,0,0,3/20/2025
704,17,10,CREATED,0,0,0,9/3/2024
705,21,5,PACKING,0,0,0,6/16/2025
706,24,3,PACKING,0,0,0,3/26/2024
707,36,1,SHIPPING,0,0,0,2/3/2024
708,8,8,CREATED,0,0,0,12/8/2024
709,7,3,PACKING,0,0,0,1/20/2024
710,22,1,SHIPPING,0,0,0,3/30/2025
711,1,10,COMPLETED,0,0,0,1/27/2024
712,27,8,CREATED,0,0,0,6/21/2024
713,10,5,CREATED,0,0,0,10/14/2024
714,42,9,CREATED,0,0,0,8/2/2024
715,29,8,COMPLETED,0,0,0,3/15/2025
716,4,9,SHIPPING,0,0,0,10/23/2024
717,22,6,COMPLETED,0,0,0,6/17/2024
718,48,10,PACKING,0,0,0,2/14/2024
719,34,10,PAID,0,0,0,2/9/2024
720,8,8,PACKING,0,0,0,5/24/2025
721,9,2,PAID,0,0,0,2/3/2025
722,40,6,SHIPPING,0,0,0,7/8/2025
723,34,2,PACKING,0,0,0,4/24/2024
724,40,9,PACKING,0,0,0,1/24/2025
725,36,4,COMPLETED,0,0,0,10/21/2024
726,8,6,PAID,0,0,0,3/22/2025
727,42,9,COMPLETED,0,0,0,2/21/2024
728,28,10,COMPLETED,0,0,0,8/22/2024
729,41,2,COMPLETED,0,0,0,12/7/2024
730,8,1,CREATED,0,0,0,3/5/2025
731,37,1,COMPLETED,0,0,0,8/12/2025
732,46,2,PAID,0,0,0,5/13/2025
733,31,6,PAID,0,0,0,7/27/2024
734,10,9,SHIPPING,0,0,0,8/16/2025
735,48,6,PACKING,0,0,0,6/7/2025
736,25,3,PACKING,0,0,0,4/1/2024
737,47,9,SHIPPING,0,0,0,12/10/2024
738,22,3,PAID,0,0,0,2/18/2025
739,1,6,SHIPPING,0,0,0,7/2/2024
740,20,5,COMPLETED,0,0,0,8/29/2024
741,20,4,COMPLETED,0,0,0,6/13/2025
742,22,3,PAID,0,0,0,5/11/2025
743,28,6,PAID,0,0,0,3/14/2024
744,34,8,PACKING,0,0,0,3/5/2025
745,41,2,SHIPPING,0,0,0,2/8/2025
746,47,2,PACKING,0,0,0,8/11/2024
747,43,10,CREATED,0,0,0,9/18/2024
748,22,3,CREATED,0,0,0,1/2/2024
749,31,1,PAID,0,0,0,10/15/2024
750,48,7,SHIPPING,0,0,0,2/3/2024
751,19,5,PAID,0,0,0,9/23/2024
752,4,3,PAID,0,0,0,3/28/2024
753,36,9,CREATED,0,0,0,7/3/2024
754,32,7,SHIPPING,0,0,0,9/15/2024
755,30,6,COMPLETED,0,0,0,4/4/2025
756,40,9,CREATED,0,0,0,3/21/2025
757,23,8,PACKING,0,0,0,11/8/2024
758,11,8,CREATED,0,0,0,4/12/2024
759,43,1,PACKING,0,0,0,10/31/2024
760,9,7,COMPLETED,0,0,0,2/25/2024
761,32,6,COMPLETED,0,0,0,5/3/2025
762,13,7,CREATED,0,0,0,6/28/2024
763,19,10,PAID,0,0,0,9/17/2024
764,8,8,COMPLETED,0,0,0,7/15/2025
765,24,1,COMPLETED,0,0,0,8/1/2024
766,9,2,PAID,0,0,0,5/9/2024
767,24,8,PAID,0,0,0,2/13/2024
768,47,7,COMPLETED,0,0,0,2/12/2025
769,35,1,CREATED,0,0,0,7/18/2025
770,31,10,PACKING,0,0,0,1/11/2024
771,4,4,CREATED,0,0,0,8/3/2025
772,49,10,COMPLETED,0,0,0,5/30/2025
773,43,8,SHIPPING,0,0,0,10/31/2024
774,5,9,CREATED,0,0,0,1/3/2024
775,49,10,PACKING,0,0,0,1/25/2025
776,16,6,PACKING,0,0,0,12/14/2024
777,25,4,PAID,0,0,0,4/9/2024
778,31,4,PACKING,0,0,0,9/19/2024
779,43,4,PAID,0,0,0,6/14/2024
780,27,3,SHIPPING,0,0,0,7/23/2024
781,35,7,SHIPPING,0,0,0,3/15/2024
782,46,4,COMPLETED,0,0,0,6/28/2024
783,48,7,PACKING,0,0,0,8/14/2025
784,24,2,COMPLETED,0,0,0,1/21/2025
785,41,6,SHIPPING,0,0,0,6/27/2025
786,36,8,COMPLETED,0,0,0,8/3/2025
787,17,3,COMPLETED,0,0,0,1/24/2024
788,24,9,PAID,0,0,0,8/13/2024
789,48,6,SHIPPING,0,0,0,2/19/2025
790,27,1,PAID,0,0,0,1/19/2024
791,15,7,PACKING,0,0,0,1/5/2024
792,24,3,COMPLETED,0,0,0,6/24/2025
793,25,5,COMPLETED,0,0,0,3/1/2025
794,50,9,PAID,0,0,0,6/28/2024
795,25,10,COMPLETED,0,0,0,2/24/2024
796,16,8,COMPLETED,0,0,0,2/9/2025
797,4,6,COMPLETED,0,0,0,2/28/2025
798,10,6,PACKING,0,0,0,7/14/2024
799,47,4,PACKING,0,0,0,6/11/2024
800,21,6,PACKING,0,0,0,8/15/2024
801,3,10,PACKING,0,0,0,4/3/2024
802,31,7,SHIPPING,0,0,0,4/7/2025
803,13,2,COMPLETED,0,0,0,7/6/2025
804,26,7,COMPLETED,0,0,0,7/11/2025
805,1,4,PACKING,0,0,0,12/8/2024
806,34,1,PAID,0,0,0,9/13/2024
807,35,6,CREATED,0,0,0,7/15/2024
808,14,1,PAID,0,0,0,6/3/2025
809,12,8,COMPLETED,0,0,0,9/18/2024
810,27,8,SHIPPING,0,0,0,2/1/2025
811,25,5,PACKING,0,0,0,9/10/2024
812,44,10,PAID,0,0,0,10/26/2024
813,42,8,PACKING,0,0,0,9/20/2024
814,48,9,PAID,0,0,0,5/30/2024
815,14,1,COMPLETED,0,0,0,9/29/2024
816,41,6,CREATED,0,0,0,1/5/2025
817,32,2,CREATED,0,0,0,8/15/2025
818,39,2,SHIPPING,0,0,0,10/9/2024
819,16,2,SHIPPING,0,0,0,5/27/2025
820,26,9,SHIPPING,0,0,0,8/12/2024
821,42,1,PAID,0,0,0,7/12/2024
822,32,8,PACKING,0,0,0,7/3/2025
823,47,2,CREATED,0,0,0,1/23/2024
824,34,9,SHIPPING,0,0,0,4/17/2024
825,39,2,CREATED,0,0,0,8/11/2024
826,29,4,SHIPPING,0,0,0,10/9/2024
827,44,4,COMPLETED,0,0,0,6/21/2024
828,21,1,PAID,0,0,0,11/25/2024
829,15,9,PAID,0,0,0,8/12/2024
830,10,1,CREATED,0,0,0,6/15/2024
831,43,7,SHIPPING,0,0,0,2/3/2024
832,4,6,SHIPPING,0,0,0,8/12/2024
833,18,3,PACKING,0,0,0,2/1/2025
834,16,10,SHIPPING,0,0,0,9/25/2024
835,4,4,PACKING,0,0,0,9/20/2024
836,48,4,PAID,0,0,0,8/5/2024
837,7,5,PAID,0,0,0,9/24/2024
838,43,6,PACKING,0,0,0,1/19/2025
839,6,8,PACKING,0,0,0,2/12/2024
840,21,3,COMPLETED,0,0,0,2/3/2024
841,14,5,PACKING,0,0,0,6/6/2024
842,25,2,CREATED,0,0,0,5/23/2025
843,47,5,CREATED,0,0,0,3/23/2025
844,16,6,COMPLETED,0,0,0,11/4/2024
845,37,3,CREATED,0,0,0,1/10/2025
846,17,1,COMPLETED,0,0,0,2/19/2025
847,10,3,COMPLETED,0,0,0,12/30/2024
848,20,10,COMPLETED,0,0,0,7/21/2024
849,25,9,SHIPPING,0,0,0,10/20/2024
850,19,2,COMPLETED,0,0,0,10/13/2024
851,15,10,COMPLETED,0,0,0,9/27/2024
852,7,6,PACKING,0,0,0,5/9/2025
853,28,10,COMPLETED,0,0,0,6/5/2024
854,24,7,SHIPPING,0,0,0,8/17/2025
855,6,7,COMPLETED,0,0,0,12/31/2024
856,5,3,PACKING,0,0,0,5/24/2024
857,24,3,PACKING,0,0,0,2/3/2025
858,47,7,COMPLETED,0,0,0,3/3/2024
859,40,1,COMPLETED,0,0,0,3/14/2024
860,3,3,CREATED,0,0,0,9/23/2024
861,14,8,COMPLETED,0,0,0,3/18/2024
862,43,8,COMPLETED,0,0,0,5/20/2025
863,27,5,SHIPPING,0,0,0,8/1/2024
864,25,8,PACKING,0,0,0,4/9/2025
865,18,6,CREATED,0,0,0,11/10/2024
866,24,3,COMPLETED,0,0,0,2/11/2024
867,2,5,PACKING,0,0,0,10/2/2024
868,46,5,CREATED,0,0,0,12/11/2024
869,22,4,PACKING,0,0,0,1/5/2024
870,48,10,SHIPPING,0,0,0,5/22/2025
871,18,3,COMPLETED,0,0,0,3/17/2025
872,34,10,COMPLETED,0,0,0,3/17/2025
873,44,10,PAID,0,0,0,3/9/2025
874,12,1,PACKING,0,0,0,1/10/2025
875,35,9,PAID,0,0,0,5/12/2025
876,3,8,COMPLETED,0,0,0,7/17/2024
877,33,6,CREATED,0,0,0,3/18/2025
878,27,6,COMPLETED,0,0,0,2/4/2025
879,20,9,COMPLETED,0,0,0,10/23/2024
880,27,4,PAID,0,0,0,4/8/2024
881,27,5,PAID,0,0,0,3/23/2024
882,8,4,SHIPPING,0,0,0,6/13/2024
883,36,7,PAID,0,0,0,12/11/2024
884,32,4,SHIPPING,0,0,0,1/9/2025
885,16,8,PACKING,0,0,0,8/5/2025
886,29,3,PACKING,0,0,0,3/15/2025
887,13,9,COMPLETED,0,0,0,1/26/2025
888,47,3,COMPLETED,0,0,0,5/6/2024
889,24,8,PAID,0,0,0,1/20/2025
890,7,10,CREATED,0,0,0,2/23/2024
891,6,5,COMPLETED,0,0,0,3/20/2025
892,29,9,CREATED,0,0,0,7/24/2024
893,35,8,PAID,0,0,0,4/25/2024
894,24,3,COMPLETED,0,0,0,8/22/2024
895,22,10,PACKING,0,0,0,5/4/2025
896,11,1,SHIPPING,0,0,0,1/27/2025
897,16,3,PAID,0,0,0,6/26/2024
898,15,10,COMPLETED,0,0,0,5/16/2024
899,24,8,CREATED,0,0,0,8/13/2024
900,2,10,PAID,0,0,0,4/8/2024
901,21,1,PACKING,0,0,0,12/21/2024
902,12,2,SHIPPING,0,0,0,11/26/2024
903,13,10,SHIPPING,0,0,0,6/1/2025
904,48,9,PAID,0,0,0,3/26/2025
905,27,7,PACKING,0,0,0,6/19/2024
906,19,7,PAID,0,0,0,1/22/2025
907,46,3,PACKING,0,0,0,5/10/2025
908,2,8,PACKING,0,0,0,7/30/2025
909,29,10,SHIPPING,0,0,0,7/7/2024
910,24,8,PACKING,0,0,0,2/8/2024
911,39,6,PAID,0,0,0,5/30/2025
912,21,3,SHIPPING,0,0,0,7/22/2024
913,34,8,SHIPPING,0,0,0,9/12/2024
914,47,1,PACKING,0,0,0,5/14/2024
915,31,10,SHIPPING,0,0,0,5/2/2024
916,1,10,CREATED,0,0,0,10/7/2024
917,15,1,SHIPPING,0,0,0,7/24/2025
918,34,8,PACKING,0,0,0,1/14/2024
919,45,4,SHIPPING,0,0,0,1/6/2024
920,17,7,PACKING,0,0,0,1/15/2025
921,1,2,PACKING,0,0,0,10/19/2024
922,46,8,SHIPPING,0,0,0,8/7/2024
923,46,2,PACKING,0,0,0,2/25/2024
924,31,9,CREATED,0,0,0,11/15/2024
925,19,1,PACKING,0,0,0,5/31/2024
926,37,10,COMPLETED,0,0,0,5/10/2024
927,11,3,CREATED,0,0,0,3/9/2024
928,46,5,PAID,0,0,0,6/9/2024
929,25,6,SHIPPING,0,0,0,3/4/2025
930,15,6,PAID,0,0,0,10/1/2024
931,40,6,PAID,0,0,0,5/13/2024
932,36,1,CREATED,0,0,0,3/15/2024
933,34,4,COMPLETED,0,0,0,7/16/2024
934,43,2,SHIPPING,0,0,0,6/13/2024
935,1,2,PAID,0,0,0,3/2/2025
936,6,9,SHIPPING,0,0,0,8/9/2024
937,27,9,PACKING,0,0,0,2/6/2025
938,13,9,COMPLETED,0,0,0,7/8/2025
939,50,6,SHIPPING,0,0,0,5/16/2025
940,43,7,COMPLETED,0,0,0,6/26/2024
941,21,6,CREATED,0,0,0,3/6/2024
942,47,9,PAID,0,0,0,5/25/2025
943,25,2,CREATED,0,0,0,9/5/2024
944,5,9,SHIPPING,0,0,0,7/27/2024
945,19,7,SHIPPING,0,0,0,3/15/2024
946,29,4,PACKING,0,0,0,6/4/2024
947,50,8,COMPLETED,0,0,0,9/7/2024
948,20,10,PAID,0,0,0,7/12/2024
949,16,3,COMPLETED,0,0,0,5/30/2024
950,18,6,PACKING,0,0,0,7/15/2025
951,8,2,CREATED,0,0,0,9/22/2024
952,40,9,PACKING,0,0,0,3/7/2024
953,1,7,PACKING,0,0,0,8/10/2025
954,3,9,CREATED,0,0,0,1/16/2025
955,27,10,CREATED,0,0,0,3/21/2024
956,5,7,COMPLETED,0,0,0,12/30/2024
957,17,7,SHIPPING,0,0,0,6/24/2025
958,14,4,SHIPPING,0,0,0,10/12/2024
959,5,9,COMPLETED,0,0,0,7/2/2024
960,31,3,PAID,0,0,0,8/3/2025
961,21,3,PAID,0,0,0,4/25/2025
962,37,9,COMPLETED,0,0,0,3/19/2025
963,35,7,PACKING,0,0,0,7/24/2025
964,37,3,PAID,0,0,0,8/12/2025
965,32,9,COMPLETED,0,0,0,7/27/2025
966,45,8,SHIPPING,0,0,0,8/14/2024
967,36,5,SHIPPING,0,0,0,5/9/2024
968,33,9,SHIPPING,0,0,0,7/21/2025
969,6,4,PACKING,0,0,0,4/30/2024
970,34,6,SHIPPING,0,0,0,3/21/2025
971,1,1,PACKING,0,0,0,3/14/2025
972,10,5,CREATED,0,0,0,1/11/2025
973,32,3,CREATED,0,0,0,8/17/2024
974,36,4,CREATED,0,0,0,3/30/2025
975,25,7,SHIPPING,0,0,0,7/29/2025
976,39,7,COMPLETED,0,0,0,2/5/2025
977,12,3,COMPLETED,0,0,0,12/6/2024
978,45,8,CREATED,0,0,0,8/3/2025
979,44,6,CREATED,0,0,0,7/6/2024
980,8,5,COMPLETED,0,0,0,2/23/2024
981,49,2,SHIPPING,0,0,0,2/19/2024
982,33,3,PACKING,0,0,0,1/11/2025
983,30,6,PACKING,0,0,0,4/19/2025
984,41,4,PAID,0,0,0,6/14/2024
985,25,9,PACKING,0,0,0,4/22/2025
986,44,10,PACKING,0,0,0,8/9/2025
987,11,9,PACKING,0,0,0,1/17/2025
988,31,2,COMPLETED,0,0,0,12/26/2024
989,50,6,COMPLETED,0,0,0,6/8/2024
990,19,7,PAID,0,0,0,4/13/2025
991,11,3,PACKING,0,0,0,7/24/2024
992,40,3,SHIPPING,0,0,0,7/13/2025
993,7,1,SHIPPING,0,0,0,5/3/2025
994,8,9,COMPLETED,0,0,0,7/2/2025
995,16,1,PACKING,0,0,0,10/15/2024
996,13,3,CREATED,0,0,0,8/1/2024
997,1,4,PAID,0,0,0,5/10/2024
998,4,5,COMPLETED,0,0,0,8/13/2024
999,16,3,SHIPPING,0,0,0,10/16/2024
1000,4,9,PACKING,0,0,0,4/18/2024
1001,18,3,COMPLETED,0,0,0,3/31/2024
1002,3,4,PACKING,0,0,0,8/20/2024
1003,16,10,CREATED,0,0,0,3/10/2025
1004,1,4,SHIPPING,0,0,0,6/8/2025
1005,20,5,CREATED,0,0,0,8/7/2024
1006,45,10,COMPLETED,0,0,0,11/3/2024
1007,24,9,COMPLETED,0,0,0,5/19/2025
1008,22,7,COMPLETED,0,0,0,3/4/2024
1009,1,2,SHIPPING,0,0,0,1/19/2025
1010,31,10,SHIPPING,0,0,0,7/27/2024
1011,21,9,COMPLETED,0,0,0,2/24/2024
1012,2,7,COMPLETED,0,0,0,11/12/2024
1013,46,7,CREATED,0,0,0,11/2/2024
1014,21,9,CREATED,0,0,0,8/3/2024
1015,43,6,COMPLETED,0,0,0,3/14/2025
1016,13,5,PACKING,0,0,0,1/13/2024
1017,23,8,PACKING,0,0,0,4/12/2025
1018,15,3,SHIPPING,0,0,0,11/29/2024
1019,25,4,COMPLETED,0,0,0,3/5/2025
1020,47,3,SHIPPING,0,0,0,9/6/2024
1021,45,4,CREATED,0,0,0,4/17/2024
1022,44,8,PAID,0,0,0,6/21/2024
1023,41,3,COMPLETED,0,0,0,6/1/2025
1024,33,8,PAID,0,0,0,2/22/2024
1025,17,2,PAID,0,0,0,1/26/2025
1026,7,7,COMPLETED,0,0,0,6/15/2024
1027,25,4,CREATED,0,0,0,1/18/2024
1028,14,7,CREATED,0,0,0,6/10/2025
1029,26,4,COMPLETED,0,0,0,5/22/2025
1030,36,9,SHIPPING,0,0,0,5/11/2025
1031,32,5,COMPLETED,0,0,0,1/12/2025
1032,40,5,SHIPPING,0,0,0,7/16/2025
1033,15,1,SHIPPING,0,0,0,3/12/2025
1034,50,2,COMPLETED,0,0,0,1/30/2024
1035,30,4,SHIPPING,0,0,0,3/22/2025
1036,49,1,PAID,0,0,0,2/2/2025
1037,47,10,COMPLETED,0,0,0,8/31/2024
1038,14,6,COMPLETED,0,0,0,6/14/2025
1039,20,4,COMPLETED,0,0,0,1/9/2024
1040,16,3,PACKING,0,0,0,7/27/2025
1041,34,3,PAID,0,0,0,2/14/2024
1042,42,3,PAID,0,0,0,7/23/2024
1043,36,1,PAID,0,0,0,11/19/2024
1044,26,2,SHIPPING,0,0,0,2/6/2024
1045,35,3,COMPLETED,0,0,0,5/18/2024
1046,23,2,SHIPPING,0,0,0,3/25/2025
1047,34,1,PAID,0,0,0,7/1/2024
1048,36,1,CREATED,0,0,0,4/7/2025
1049,15,4,SHIPPING,0,0,0,5/29/2024
1050,8,9,COMPLETED,0,0,0,5/27/2024
1051,33,5,PACKING,0,0,0,9/14/2024
1052,4,1,CREATED,0,0,0,5/31/2025
1053,4,5,COMPLETED,0,0,0,1/26/2025
1054,32,3,CREATED,0,0,0,4/5/2024
1055,33,5,SHIPPING,0,0,0,6/8/2025
1056,47,6,SHIPPING,0,0,0,5/6/2024
1057,26,9,COMPLETED,0,0,0,3/13/2024
1058,22,9,COMPLETED,0,0,0,1/27/2025
1059,29,10,SHIPPING,0,0,0,5/10/2025
1060,36,7,CREATED,0,0,0,1/10/2025
1061,37,2,PACKING,0,0,0,8/3/2024
1062,21,2,SHIPPING,0,0,0,2/8/2024
1063,1,6,CREATED,0,0,0,6/26/2025
1064,41,10,PACKING,0,0,0,2/23/2025
1065,15,10,COMPLETED,0,0,0,8/13/2024
1066,15,1,PAID,0,0,0,5/7/2025
1067,41,9,SHIPPING,0,0,0,7/21/2024
1068,48,4,PAID,0,0,0,6/21/2024
1069,28,7,PACKING,0,0,0,8/30/2024
1070,8,4,PAID,0,0,0,7/20/2024
1071,43,2,COMPLETED,0,0,0,6/26/2025
1072,15,2,CREATED,0,0,0,12/12/2024
1073,30,1,CREATED,0,0,0,11/1/2024
1074,19,5,PACKING,0,0,0,5/3/2025
1075,15,7,CREATED,0,0,0,8/11/2025
1076,11,6,PACKING,0,0,0,6/2/2025
1077,36,1,COMPLETED,0,0,0,8/28/2024
1078,50,3,PAID,0,0,0,8/6/2024
1079,30,3,SHIPPING,0,0,0,10/15/2024
1080,16,9,CREATED,0,0,0,5/6/2024
1081,26,10,CREATED,0,0,0,8/6/2025
1082,5,7,PACKING,0,0,0,1/11/2024
1083,6,2,CREATED,0,0,0,2/7/2024
1084,42,7,CREATED,0,0,0,11/18/2024
1085,37,6,SHIPPING,0,0,0,4/1/2024
1086,41,1,PAID,0,0,0,6/24/2025
1087,23,8,PACKING,0,0,0,7/1/2024
1088,30,6,PAID,0,0,0,4/12/2025
1089,17,6,SHIPPING,0,0,0,7/7/2025
1090,9,4,CREATED,0,0,0,3/23/2024
1091,30,7,COMPLETED,0,0,0,2/23/2025
1092,39,6,PAID,0,0,0,5/23/2024
1093,39,7,SHIPPING,0,0,0,7/11/2025
1094,15,1,PAID,0,0,0,2/14/2024
1095,43,10,PAID,0,0,0,5/23/2024
1096,37,3,PAID,0,0,0,11/23/2024
1097,1,4,CREATED,0,0,0,1/2/2025
1098,5,7,PACKING,0,0,0,4/7/2025
1099,45,10,PAID,0,0,0,7/14/2024
1100,38,9,PACKING,0,0,0,2/13/2025
1101,21,8,PAID,0,0,0,4/19/2025
1102,10,3,SHIPPING,0,0,0,3/28/2024
1103,17,3,CREATED,0,0,0,2/7/2025
1104,36,5,PACKING,0,0,0,1/9/2025
1105,39,5,PAID,0,0,0,1/11/2024
1106,9,4,PACKING,0,0,0,10/18/2024
1107,16,8,COMPLETED,0,0,0,8/4/2024
1108,40,3,SHIPPING,0,0,0,8/21/2025
1109,3,4,SHIPPING,0,0,0,12/30/2024
1110,50,9,CREATED,0,0,0,1/18/2025
1111,36,3,COMPLETED,0,0,0,1/8/2024
1112,34,3,CREATED,0,0,0,4/7/2024
1113,16,10,CREATED,0,0,0,4/1/2025
1114,16,3,SHIPPING,0,0,0,2/19/2025
1115,16,7,COMPLETED,0,0,0,11/10/2024
1116,31,4,PAID,0,0,0,6/26/2024
1117,3,5,PACKING,0,0,0,11/2/2024
1118,35,6,CREATED,0,0,0,8/12/2024
1119,20,6,PACKING,0,0,0,12/3/2024
1120,30,9,PAID,0,0,0,12/6/2024
1121,19,6,COMPLETED,0,0,0,8/4/2024
1122,39,9,CREATED,0,0,0,2/11/2024
1123,11,2,COMPLETED,0,0,0,2/22/2024
1124,19,6,COMPLETED,0,0,0,1/20/2024
1125,26,10,PACKING,0,0,0,7/5/2024
